host_x	host_y	n_x_known_plant	n_y_known_plant	n_x_plant_z	n_y_plant_z	plant_z	n_plant_z
desmia_ploralisdhj02	desmia_solis19	101	68	2	5	psychotria_graciliflora	67
desmia_ploralisdhj02	desmia_solis19	101	68	22	2	psychotria_nervosa	33
desmia_ploralisdhj02	desmia_solis19	101	68	1	5	psychotria_remota	9
desmia_ploralisdhj02	phostria_janzen05	101	46	2	1	psychotria_graciliflora	67
desmia_ploralisdhj02	phostria_vitrifera	101	17	4	1	psychotria_panamensis	96
desmia_ploralisdhj02	syllepte_solis22	101	30	66	4	psychotria_horizontalis	116
desmia_ploralisdhj02	syllepte_solis22	101	30	4	21	psychotria_panamensis	96
desmia_ploralisdhj02	syllepte_solis22	101	30	5	3	psychotria_chagrensis	95
desmia_ploralisdhj02	syllepte_solis22	101	30	22	1	psychotria_nervosa	33
desmia_ploralisdhj02	syllepte_solis22	101	30	1	1	psychotria_remota	9
desmia_ploralisdhj02	tancoa_crinitadhj04	101	67	5	1	psychotria_chagrensis	95
desmia_ploralisdhj02	trichaea_pilicornis	101	68	2	9	psychotria_graciliflora	67
desmia_ploralisdhj02	trichaea_pilicornis	101	68	4	6	psychotria_panamensis	96
desmia_ploralisdhj02	trichaea_pilicornis	101	68	5	19	psychotria_chagrensis	95
desmia_ploralisdhj02	trichaea_pilicornis	101	68	66	6	psychotria_horizontalis	116
desmia_ploralisdhj02	trichaea_pilicornis	101	68	1	1	psychotria_remota	9
desmia_ploralisdhj03	desmia_ploralisdhj06	102	11	46	2	psychotria_graciliflora	67
desmia_ploralisdhj03	desmia_ploralisdhj06	102	11	46	2	psychotria_graciliflora	67
desmia_ploralisdhj03	desmia_ploralisdhj07	102	3	46	1	psychotria_graciliflora	67
desmia_ploralisdhj03	desmia_solis19	102	68	46	5	psychotria_graciliflora	67
desmia_ploralisdhj03	phostria_janzen05	102	46	46	1	psychotria_graciliflora	67
desmia_ploralisdhj03	syllepte_solis22	102	30	55	3	psychotria_chagrensis	95
desmia_ploralisdhj03	tancoa_crinitadhj04	102	67	55	1	psychotria_chagrensis	95
desmia_ploralisdhj03	trichaea_pilicornis	102	68	46	9	psychotria_graciliflora	67
desmia_ploralisdhj03	trichaea_pilicornis	102	68	46	9	psychotria_graciliflora	67
desmia_ploralisdhj06	desmia_ploralisdhj07	11	3	2	1	psychotria_graciliflora	67
desmia_ploralisdhj06	desmia_ploralisdhj09	11	27	1	1	psychotria_panamensis	96
desmia_ploralisdhj06	desmia_solis19	11	68	1	4	psychotria_lamarinensis	15
desmia_ploralisdhj06	desmia_solis19	11	68	2	5	psychotria_graciliflora	67
desmia_ploralisdhj06	desmia_solis19	11	68	1	32	psychotria_panamensis	96
desmia_ploralisdhj06	mimophobetron_pyropsalis	11	54	2	1	psychotria_grandis	35
desmia_ploralisdhj06	phostria_janzen05	11	46	2	1	psychotria_graciliflora	67
desmia_ploralisdhj06	phostria_vitrifera	11	17	1	1	psychotria_panamensis	96
desmia_ploralisdhj06	syllepte_solis22	11	30	1	21	psychotria_panamensis	96
desmia_ploralisdhj06	syllepte_solis22	11	30	1	21	psychotria_panamensis	96
desmia_ploralisdhj06	tancoa_crinitadhj04	11	67	5	1	psychotria_chagrensis	95
desmia_ploralisdhj06	trichaea_pilicornis	11	68	2	9	psychotria_graciliflora	67
desmia_ploralisdhj06	trichaea_pilicornis	11	68	1	8	psychotria_lamarinensis	15
desmia_ploralisdhj06	trichaea_pilicornis	11	68	5	19	psychotria_chagrensis	95
desmia_ploralisdhj06	trichaea_pilicornis	11	68	2	14	psychotria_grandis	35
desmia_ploralisdhj06	trichaea_pilicornis	11	68	1	6	psychotria_panamensis	96
desmia_ploralisdhj07	desmia_ploralisdhj09	3	27	1	1	psychotria_nervosa	33
desmia_ploralisdhj07	desmia_ploralisdhj09	3	27	1	1	psychotria_nervosa	33
desmia_ploralisdhj07	desmia_solis19	3	68	1	8	psychotria_horizontalis	116
desmia_ploralisdhj07	desmia_solis19	3	68	1	5	psychotria_graciliflora	67
desmia_ploralisdhj07	desmia_solis19	3	68	1	2	psychotria_nervosa	33
desmia_ploralisdhj07	phostria_janzen05	3	46	1	1	psychotria_graciliflora	67
desmia_ploralisdhj07	syllepte_solis22	3	30	1	1	psychotria_nervosa	33
desmia_ploralisdhj07	syllepte_solis22	3	30	1	1	psychotria_nervosa	33
desmia_ploralisdhj07	trichaea_pilicornis	3	68	1	6	psychotria_horizontalis	116
desmia_ploralisdhj07	trichaea_pilicornis	3	68	1	6	psychotria_horizontalis	116
desmia_ploralisdhj09	desmia_solis19	27	68	1	2	psychotria_nervosa	33
desmia_ploralisdhj09	desmia_solis19	27	68	23	8	psychotria_horizontalis	116
desmia_ploralisdhj09	desmia_solis19	27	68	1	32	psychotria_panamensis	96
desmia_ploralisdhj09	phostria_vitrifera	27	17	1	1	psychotria_panamensis	96
desmia_ploralisdhj09	phostria_vitrifera	27	17	1	1	psychotria_panamensis	96
desmia_ploralisdhj09	syllepte_solis21	27	22	1	6	psychotria_eurycarpa	10
desmia_ploralisdhj09	syllepte_solis22	27	30	1	1	psychotria_nervosa	33
desmia_ploralisdhj09	syllepte_solis22	27	30	23	4	psychotria_horizontalis	116
desmia_ploralisdhj09	syllepte_solis22	27	30	1	21	psychotria_panamensis	96
desmia_ploralisdhj09	trichaea_pilicornis	27	68	1	6	psychotria_panamensis	96
desmia_ploralisdhj09	trichaea_pilicornis	27	68	1	6	psychotria_panamensis	96
desmia_ploralisdhj10	desmia_tages	7	16	7	16	hamelia_patens	55
desmia_solis19	phostria_janzen03	68	10	2	1	psychotria_berteriana	19
desmia_solis19	phostria_janzen05	68	46	8	15	psychotria_cyanococca	23
desmia_solis19	phostria_janzen05	68	46	2	16	psychotria_berteriana	19
desmia_solis19	phostria_janzen05	68	46	5	1	psychotria_graciliflora	67
desmia_solis19	phostria_vitrifera	68	17	32	1	psychotria_panamensis	96
desmia_solis19	phostria_vitrifera	68	17	32	1	psychotria_panamensis	96
desmia_solis19	syllepte_solis21	68	22	1	3	psychotria_officinalis	15
desmia_solis19	syllepte_solis22	68	30	2	1	psychotria_nervosa	33
desmia_solis19	syllepte_solis22	68	30	5	1	psychotria_remota	9
desmia_solis19	syllepte_solis22	68	30	2	1	psychotria_nervosa	33
desmia_solis19	syllepte_solis22	68	30	5	1	psychotria_remota	9
desmia_solis19	trichaea_pilicornis	68	68	8	6	psychotria_horizontalis	116
desmia_solis19	trichaea_pilicornis	68	68	32	6	psychotria_panamensis	96
desmia_solis19	trichaea_pilicornis	68	68	5	9	psychotria_graciliflora	67
desmia_solis19	trichaea_pilicornis	68	68	4	8	psychotria_lamarinensis	15
desmia_solis19	trichaea_pilicornis	68	68	5	1	psychotria_remota	9
deuterollyta_chlorisalis	deuterollyta_oediperalisdhj02	25	30	7	4	ocotea_whitei	26
deuterollyta_chlorisalis	elachjanzen01_janzen51	25	6	7	1	ocotea_whitei	26
deuterollyta_chlorisalis	stenoma_janzen06	25	136	2	5	nectandra_purpurea	7
deuterollyta_chlorisalis	stenoma_janzen06	25	136	13	20	nectandra_hihua	98
deuterollyta_chlorisalis	stenoma_janzen06	25	136	7	2	ocotea_whitei	26
deuterollyta_chlorisalis	venada_nevada	25	49	7	12	ocotea_whitei	26
deuterollyta_oediperalisdhj02	elachjanzen01_janzen51	30	6	4	1	ocotea_whitei	26
deuterollyta_oediperalisdhj02	stenoma_janzen06	30	136	4	2	ocotea_whitei	26
deuterollyta_oediperalisdhj02	stenoma_janzen06	30	136	4	2	ocotea_whitei	26
deuterollyta_oediperalisdhj02	stenoma_janzen414	30	4	26	3	ocotea_atirrensis	49
deuterollyta_oediperalisdhj02	venada_nevada	30	49	4	12	ocotea_whitei	26
deuterollyta_oediperalisdhj02	venada_nevada	30	49	4	12	ocotea_whitei	26
diacme_biolep02	neurophyseta_biolep226	23	1	15	1	alsophila_firma	25
diacme_biolep02	neurophyseta_camptogrammalisdhj01	23	6	15	6	alsophila_firma	25
diacme_biolep02	tancoa_crinitadhj04	23	67	1	1	lomariopsis_vestita	2
diacme_biolep02	undulambia_solis02	23	17	7	14	cyathea_multiflora	21
diacme_biolep02	undulambia_solis02	23	17	7	14	cyathea_multiflora	21
dichogama_colotha	dichogama_redtenbacheri	35	31	30	2	capparis_indica	32
dichogama_colotha	dichogama_redtenbacheri	35	31	30	2	capparis_indica	32
dichomeris_designatelladhj02	dichomeris_designatelladhj03	22	2	14	2	erythroxylum_macrophyllum	16
dichomeris_janzen703	herpetogramma_solis10	3	55	2	4	koanophyllon_hylonoma	10
dichomeris_janzen703	spilobiolep01_biolep414	3	44	2	4	koanophyllon_hylonoma	10
dubiella_belpa	lerema_liris	47	26	1	1	megathyrsus_maximus	49
dubiella_belpa	morys_valerius	47	52	1	2	megathyrsus_maximus	49
dubiella_belpa	narcosius_samson	47	31	1	1	inga_chocoensis	26
dubiella_belpa	nyctelius_nyctelius	47	11	1	3	megathyrsus_maximus	49
dubiella_belpa	perichares_adela	47	215	1	27	megathyrsus_maximus	49
dubiella_belpa	perichares_geonomaphaga	47	32	5	23	geonoma_interrupta	76
dubiella_belpa	perichares_geonomaphaga	47	32	5	23	geonoma_interrupta	76
dubiella_belpa	perichares_poaceaphaga	47	61	1	7	megathyrsus_maximus	49
dubiella_belpa	perichares_prestoeaphaga	47	26	1	24	prestoea_decurrens	214
dubiella_belpa	stenoma_janzen142	47	48	9	16	geonoma_congesta	64
dubiella_belpa	stenoma_janzen142	47	48	3	11	asterogyne_martiana	48
dubiella_belpa	stenoma_janzen142	47	48	1	6	prestoea_decurrens	214
dubiella_belpa	stenoma_janzen284	47	16	9	5	geonoma_congesta	64
dubiella_belpa	stenoma_janzen284	47	16	9	5	geonoma_congesta	64
dubiella_belpa	synale_cynaxa	47	14	1	10	chamaedorea_tepejilote	14
dubiella_belpa	telemiades_antiope	47	11	1	2	inga_chocoensis	26
dubiella_belpa	telemiades_fides	47	272	1	6	inga_chocoensis	26
dubiella_belpa	vertica_subrufescens	47	5	1	1	chamaedorea_tepejilote	14
dyscophellus_burns01	geljanzen01_janzen235	115	15	105	15	croton_schiedeanus	121
dyscophellus_burns01	megalota_spinulosa	115	1	105	1	croton_schiedeanus	121
dyscophellus_burns01	phybiolep01_biolep757	115	4	2	4	croton_billbergianus	16
dyscophellus_burns01	phybiolep01_biolep758	115	11	2	10	croton_billbergianus	16
eantis_thraso	elbella_scylla	26	35	7	2	daytime_net	106
eantis_thraso	epargyreus_burns02	26	55	7	1	daytime_net	106
eantis_thraso	euphyes_janzen01	26	48	7	1	daytime_net	106
eantis_thraso	hesperjanzen01_janzen55	26	72	7	1	daytime_net	106
eantis_thraso	jemadia_suekentonmiller	26	13	7	1	daytime_net	106
eantis_thraso	justinia_norda	26	22	7	1	daytime_net	106
eantis_thraso	morvina_fissimacula	26	16	7	1	daytime_net	106
eantis_thraso	mylon_lassia	26	28	7	2	daytime_net	106
eantis_thraso	mylon_pelopidas	26	26	7	1	daytime_net	106
eantis_thraso	narcosius_colossus	26	43	1	1	light_trap	9
eantis_thraso	nisoniades_godma	26	56	7	2	daytime_net	106
eantis_thraso	perichares_poaceaphaga	26	61	1	1	light_trap	9
eantis_thraso	phocides_pigmaliondhj02	26	30	7	1	daytime_net	106
eantis_thraso	polyctor_polyctor	26	121	7	1	zanthoxylum_melanostictum	40
eantis_thraso	polyctor_polyctor	26	121	7	1	zanthoxylum_melanostictum	40
eantis_thraso	proteides_mercurius	26	27	7	1	daytime_net	106
eantis_thraso	pythonides_amaryllis	26	32	7	1	daytime_net	106
eantis_thraso	quadrus_cerialis	26	59	7	1	daytime_net	106
eantis_thraso	sostrata_bifasciata	26	82	7	1	daytime_net	106
eantis_thraso	staphylus_caribbea	26	61	7	1	daytime_net	106
eantis_thraso	staphylus_vulgata	26	79	7	2	daytime_net	106
eantis_thraso	turesis_complanula	26	54	7	1	daytime_net	106
eantis_thraso	udranomia_orcinus	26	72	7	1	daytime_net	106
eantis_thraso	urbanus_dorantes	26	23	7	3	daytime_net	106
eantis_thraso	urbanus_doryssusdhj02	26	78	7	4	daytime_net	106
eantis_thraso	urbanus_proteus	26	503	7	1	daytime_net	106
eantis_thraso	urbanus_segnestami	26	259	7	1	daytime_net	106
eantis_thraso	urbanus_simplicius	26	24	7	4	daytime_net	106
eantis_thraso	urbanus_teleus	26	13	7	2	daytime_net	106
eantis_thraso	vehilius_vetula	26	15	7	1	daytime_net	106
eantis_thraso	venada_daneva	26	29	1	1	light_trap	9
eantis_thraso	xenophanes_tryxus	26	39	7	4	daytime_net	106
eburuncus_unifasciata	milanion_marciana	24	13	24	2	annona_rensoniana	76
eburuncus_unifasciata	pythonides_proxenus	24	32	24	20	annona_rensoniana	76
egchiretes_poole02	udranomia_kikkawai	1	112	1	109	cespedesia_spathulata	160
egchiretes_poole02	udranomia_orcinus	1	72	1	46	cespedesia_spathulata	160
egchiretes_poole02	udranomia_sallydaleyae	1	324	1	2	cespedesia_spathulata	160
egchiretes_poole02	udranomia_tomdaleyi	1	161	1	2	cespedesia_spathulata	160
elachbiolep01_biolep709	elachjanzen01_janzen301	18	4	2	4	serjania_rhombea	16
elachbiolep01_biolep709	nascus_burns02	18	34	2	3	serjania_rhombea	16
elachbiolep01_biolep709	nascus_burns02	18	34	2	3	serjania_rhombea	16
elachbiolep01_biolep709	pseudonascus_paulliniae	18	17	2	2	serjania_rhombea	16
elachbiolep01_biolep709	stenoma_janzen99	18	18	2	5	serjania_rhombea	16
elachbiolep01_janzen48	phocides_pigmaliondhj02	11	30	4	1	conceveiba_pleiostemona	5
elachbiolep01_janzen48	phocides_pigmaliondhj02	11	30	4	1	conceveiba_pleiostemona	5
elachbiolep01_janzen48	rhectocraspeda_periusalis	11	82	6	1	alchornea_latifolia	12
elachjanzen01_janzen187	stenoma_janzen10	3	12	1	2	guatteria_tonduzii	33
elachjanzen01_janzen187	stenoma_phillips543	3	20	1	1	guatteria_tonduzii	33
elachjanzen01_janzen301	nascus_burns02	4	34	4	3	serjania_rhombea	16
elachjanzen01_janzen301	pseudonascus_paulliniae	4	17	4	2	serjania_rhombea	16
elachjanzen01_janzen301	stenoma_janzen99	4	18	4	5	serjania_rhombea	16
elachjanzen01_janzen345	elbella_scylla	31	35	3	4	hiraea_reclinata	34
elachjanzen01_janzen345	ethmia_baliostola	31	69	1	1	dalbergia_glomerulata	2
elachjanzen01_janzen345	gorgythion_begga	31	7	3	1	hiraea_reclinata	34
elachjanzen01_janzen345	gorgythion_begga	31	7	3	1	hiraea_reclinata	34
elachjanzen01_janzen345	phocides_pigmaliondhj02	31	30	1	11	trichospermum_grewiifolium	14
elachjanzen01_janzen345	phostria_cyrisalis	31	3	1	2	trichospermum_grewiifolium	14
elachjanzen01_janzen345	polythrix_kanshul	31	22	3	1	hiraea_reclinata	34
elachjanzen01_janzen345	sostrata_bifasciata	31	82	3	2	hiraea_reclinata	34
elachjanzen01_janzen345	sostrata_bifasciata	31	82	3	2	hiraea_reclinata	34
elachjanzen01_janzen345	timochares_trifasciata	31	19	3	1	hiraea_reclinata	34
elachjanzen01_janzen345	timochares_trifasciata	31	19	3	1	hiraea_reclinata	34
elachjanzen01_janzen51	stenoma_janzen06	6	136	1	2	ocotea_whitei	26
elachjanzen01_janzen51	venada_nevada	6	49	1	12	ocotea_whitei	26
elachjanzen01_janzen873	elbella_scylla	6	35	4	2	combretum_farinosum	40
elachjanzen01_janzen873	elbella_scylla	6	35	4	2	combretum_farinosum	40
elachjanzen01_janzen873	gorgythion_begga	6	7	1	1	banisteriopsis_muricata	29
elachjanzen01_janzen873	microthyris_alvinalis	6	18	1	18	banisteriopsis_muricata	29
elachjanzen01_janzen873	mylon_pelopidas	6	26	4	22	combretum_farinosum	40
elachjanzen01_janzen873	syllepte_nitidalisdhj02	6	8	1	8	malvaviscus_arboreus	18
elachjanzen01_janzen873	xenophanes_tryxus	6	39	1	9	malvaviscus_arboreus	18
elbella_scylla	epargyreus_burns02	35	55	2	1	daytime_net	106
elbella_scylla	euphyes_janzen01	35	48	2	1	daytime_net	106
elbella_scylla	gorgythion_begga	35	7	4	1	hiraea_reclinata	34
elbella_scylla	gorgythion_begga	35	7	4	1	hiraea_reclinata	34
elbella_scylla	hesperjanzen01_janzen55	35	72	2	1	daytime_net	106
elbella_scylla	jemadia_suekentonmiller	35	13	2	1	daytime_net	106
elbella_scylla	justinia_norda	35	22	2	1	daytime_net	106
elbella_scylla	microthyris_alvinalis	35	18	1	18	banisteriopsis_muricata	29
elbella_scylla	morvina_fissimacula	35	16	2	1	daytime_net	106
elbella_scylla	mylon_lassia	35	28	2	2	daytime_net	106
elbella_scylla	mylon_pelopidas	35	26	2	1	daytime_net	106
elbella_scylla	mylon_pelopidas	35	26	2	1	daytime_net	106
elbella_scylla	nisoniades_godma	35	56	2	2	daytime_net	106
elbella_scylla	phocides_pigmaliondhj02	35	30	2	1	daytime_net	106
elbella_scylla	polyctor_polyctor	35	121	2	1	daytime_net	106
elbella_scylla	polythrix_kanshul	35	22	4	1	hiraea_reclinata	34
elbella_scylla	proteides_mercurius	35	27	2	1	daytime_net	106
elbella_scylla	pythonides_amaryllis	35	32	2	1	daytime_net	106
elbella_scylla	quadrus_cerialis	35	59	2	1	daytime_net	106
elbella_scylla	sostrata_bifasciata	35	82	4	2	hiraea_reclinata	34
elbella_scylla	sostrata_bifasciata	35	82	4	2	hiraea_reclinata	34
elbella_scylla	staphylus_caribbea	35	61	2	1	daytime_net	106
elbella_scylla	staphylus_vulgata	35	79	2	2	daytime_net	106
elbella_scylla	timochares_trifasciata	35	19	4	1	hiraea_reclinata	34
elbella_scylla	turesis_complanula	35	54	2	1	daytime_net	106
elbella_scylla	udranomia_orcinus	35	72	2	1	daytime_net	106
elbella_scylla	urbanus_dorantes	35	23	2	3	daytime_net	106
elbella_scylla	urbanus_doryssusdhj02	35	78	2	4	daytime_net	106
elbella_scylla	urbanus_proteus	35	503	2	1	daytime_net	106
elbella_scylla	urbanus_segnestami	35	259	2	1	daytime_net	106
elbella_scylla	urbanus_simplicius	35	24	2	4	daytime_net	106
elbella_scylla	urbanus_teleus	35	13	2	2	daytime_net	106
elbella_scylla	vehilius_vetula	35	15	2	1	daytime_net	106
elbella_scylla	xenophanes_tryxus	35	39	2	4	daytime_net	106
epargyreus_burns02	euphyes_janzen01	55	48	1	1	daytime_net	106
epargyreus_burns02	hesperjanzen01_janzen55	55	72	1	1	daytime_net	106
epargyreus_burns02	jemadia_suekentonmiller	55	13	1	1	daytime_net	106
epargyreus_burns02	justinia_norda	55	22	1	1	daytime_net	106
epargyreus_burns02	morvina_fissimacula	55	16	1	1	daytime_net	106
epargyreus_burns02	mylon_lassia	55	28	1	2	daytime_net	106
epargyreus_burns02	mylon_pelopidas	55	26	1	1	daytime_net	106
epargyreus_burns02	nisoniades_godma	55	56	1	2	daytime_net	106
epargyreus_burns02	omiodes_cuniculalis	55	177	54	32	gliricidia_sepium	87
epargyreus_burns02	phocides_pigmaliondhj02	55	30	1	1	daytime_net	106
epargyreus_burns02	polyctor_polyctor	55	121	1	1	daytime_net	106
epargyreus_burns02	polythrix_asine	55	7	54	1	gliricidia_sepium	87
epargyreus_burns02	proteides_mercurius	55	27	1	1	daytime_net	106
epargyreus_burns02	pythonides_amaryllis	55	32	1	1	daytime_net	106
epargyreus_burns02	quadrus_cerialis	55	59	1	1	daytime_net	106
epargyreus_burns02	sostrata_bifasciata	55	82	1	1	daytime_net	106
epargyreus_burns02	staphylus_caribbea	55	61	1	1	daytime_net	106
epargyreus_burns02	staphylus_vulgata	55	79	1	2	daytime_net	106
epargyreus_burns02	turesis_complanula	55	54	1	1	daytime_net	106
epargyreus_burns02	udranomia_orcinus	55	72	1	1	daytime_net	106
epargyreus_burns02	urbanus_dorantes	55	23	1	3	daytime_net	106
epargyreus_burns02	urbanus_doryssusdhj02	55	78	1	4	daytime_net	106
epargyreus_burns02	urbanus_proteus	55	503	1	1	daytime_net	106
epargyreus_burns02	urbanus_segnestami	55	259	1	1	daytime_net	106
epargyreus_burns02	urbanus_simplicius	55	24	1	4	daytime_net	106
epargyreus_burns02	urbanus_teleus	55	13	1	2	daytime_net	106
epargyreus_burns02	vehilius_vetula	55	15	1	1	daytime_net	106
epargyreus_burns02	xenophanes_tryxus	55	39	1	4	daytime_net	106
epargyreus_burns05	omiodes_cuniculalis	28	177	16	4	lennea_viridiflora	22
epargyreus_burns07	omiodes_cuniculalis	19	177	3	11	dioclea_wilsonii	44
epargyreus_burns07	polythrix_kanshul	19	22	5	4	dioclea_malacocarpa	100
epargyreus_burns07	telemiades_oiclus	19	21	3	6	dioclea_wilsonii	44
epargyreus_burns07	telemiades_oiclus	19	21	3	6	dioclea_wilsonii	44
epargyreus_burns11	epargyreus_burns12	47	8	3	1	machaerium_salvadorense	9
epargyreus_burns11	epargyreus_burns12	47	8	3	1	machaerium_salvadorense	9
epargyreus_burns11	polythrix_kanshul	47	22	2	2	machaerium_floribundum	28
epargyreus_burns11	porphyrogenes_peterwegei	47	83	2	5	machaerium_floribundum	28
epargyreus_burns11	proteides_mercurius	47	27	1	1	machaerium_falciforme	9
epargyreus_burns11	telemiades_nicomedes	47	32	2	3	machaerium_floribundum	28
epargyreus_burns11	urbanus_doryssusdhj01	47	49	1	4	machaerium_falciforme	9
epargyreus_burns11	urbanus_doryssusdhj01	47	49	41	1	machaerium_biovulatum	42
epargyreus_burns11	urbanus_doryssusdhj01	47	49	3	5	machaerium_salvadorense	9
epargyreus_burns12	proteides_mercurius	8	27	3	1	machaerium_falciforme	9
epargyreus_burns12	urbanus_doryssusdhj01	8	49	3	4	machaerium_falciforme	9
epargyreus_burns12	urbanus_doryssusdhj01	8	49	1	5	machaerium_cobanense	6
epargyreus_burns12	urbanus_doryssusdhj01	8	49	1	5	machaerium_salvadorense	9
epipajanzen01_janzen22	inga_biolep146	27	24	2	1	lonchocarpus_guatemalensis	51
epipajanzen01_janzen22	omiodes_cuniculalis	27	177	2	18	lonchocarpus_guatemalensis	51
epipajanzen01_janzen22	polygonus_leo	27	27	2	4	lonchocarpus_guatemalensis	51
epipajanzen01_janzen22	polythrix_kanshul	27	22	2	2	lonchocarpus_guatemalensis	51
epipajanzen01_janzen22	proteides_mercurius	27	27	2	3	lonchocarpus_guatemalensis	51
epipajanzen01_janzen22	stenoma_adytodesdhj01	27	20	1	15	pouteria_reticulata	73
epipajanzen01_janzen22	stenoma_janzen199	27	44	1	8	pouteria_reticulata	73
erilusa_leucoplagialis	phostria_latiapicalis	9	28	9	2	calycophyllum_candidissimum	11
ethmia_baliostola	ethmia_lichyi	69	50	1	14	cordia_panamensis	16
ethmia_baliostola	ethmia_scythropa	69	11	61	11	bourreria_costaricensis	72
ethmia_baliostola	pococera_sadotha	69	35	1	1	cordia_panamensis	16
ethmia_lichyi	monoloxis_flavicintalisdhj04	50	6	15	2	cordia_porcata	17
ethmia_lichyi	pococera_sadotha	50	35	14	1	cordia_panamensis	16
eulepte_alialis	geljanzen01_janzen347	67	4	6	2	pseudoelephantapus_mollis	9
eulepte_alialis	herpetogramma_salbialis	67	85	6	1	pseudoelephantapus_mollis	9
eulepte_alialis	herpetogramma_semilaniata	67	5	26	1	spiracantha_cornifolia	28
eulepte_concordalis	eulepte_janzen06	80	8	1	8	vitex_cooperi	16
eulepte_concordalis	eulepte_janzen12	80	11	1	2	vitex_cooperi	16
eulepte_concordalis	eulepte_solis15	80	23	1	4	vitex_cooperi	16
eulepte_concordalis	eulepte_solis15	80	23	1	4	vitex_cooperi	16
eulepte_janzen03	eulepte_janzen12	5	11	4	7	stizophyllum_riparium	12
eulepte_janzen03	polythrix_caunus	5	37	1	15	anemopaegma_orbiculatum	20
eulepte_janzen03	stenoma_janzen06	5	136	4	1	stizophyllum_riparium	12
eulepte_janzen06	eulepte_janzen12	8	11	8	2	vitex_cooperi	16
eulepte_janzen06	eulepte_solis15	8	23	8	4	vitex_cooperi	16
eulepte_janzen12	eulepte_solis15	11	23	2	4	vitex_cooperi	16
eulepte_janzen12	stenoma_janzen06	11	136	7	1	stizophyllum_riparium	12
euphyes_janzen01	euphyes_peneia	48	35	40	3	cyperus_ligularis	43
euphyes_janzen01	hesperjanzen01_janzen55	48	72	1	1	daytime_net	106
euphyes_janzen01	jemadia_suekentonmiller	48	13	1	1	daytime_net	106
euphyes_janzen01	justinia_burns01	48	44	1	34	scleria_latifolia	63
